City_Name,City_Code,Date,verified_cases,recovered,deaths,number_of_tests,number_of_diagnostic_tests,colour,final_score,month,year
מעלות-תרשיחא,1063,10/09/2020,5,1,0,49,47,yellow,5,9,2020
מעלות-תרשיחא,1063,11/09/2020,2,1,0,65,65,yellow,5.4,9,2020
מעלות-תרשיחא,1063,12/09/2020,4,0,0,74,72,yellow,5.5,9,2020
מעלות-תרשיחא,1063,13/09/2020,6,7,0,144,144,yellow,5.6,9,2020
מעלות-תרשיחא,1063,14/09/2020,4,3,0,70,68,yellow,5.7,9,2020
מעלות-תרשיחא,1063,15/09/2020,7,0,0,115,114,yellow,5.8,9,2020
מעלות-תרשיחא,1063,16/09/2020,7,1,0,115,115,yellow,6,9,2020
מעלות-תרשיחא,1063,17/09/2020,8,5,0,136,133,orange,6,9,2020
מעלות-תרשיחא,1063,18/09/2020,6,2,0,93,91,orange,6.2,9,2020
מעלות-תרשיחא,1063,19/09/2020,2,0,0,108,102,orange,6.6,9,2020
מעלות-תרשיחא,1063,20/09/2020,2,3,0,31,30,orange,6.6,9,2020
מעלות-תרשיחא,1063,21/09/2020,7,6,0,61,59,orange,6.7,9,2020
מעלות-תרשיחא,1063,22/09/2020,4,1,0,157,156,orange,6.7,9,2020
מעלות-תרשיחא,1063,23/09/2020,20,1,0,176,172,orange,6.6,9,2020
מעלות-תרשיחא,1063,24/09/2020,7,4,0,201,197,orange,6.6,9,2020
מעלות-תרשיחא,1063,25/09/2020,14,6,0,179,177,orange,6.5,9,2020
מעלות-תרשיחא,1063,26/09/2020,14,1,0,138,136,orange,6.5,9,2020
מעלות-תרשיחא,1063,27/09/2020,10,7,0,65,63,orange,6.8,9,2020
מעלות-תרשיחא,1063,28/09/2020,2,3,0,10,8,orange,7,9,2020
מעלות-תרשיחא,1063,29/09/2020,6,6,0,53,52,orange,7.3,9,2020
מעלות-תרשיחא,1063,30/09/2020,23,8,0,189,185,orange,7.4,9,2020
מעלות-תרשיחא,1063,01/10/2020,5,8,0,171,166,red,7.6,10,2020
מעלות-תרשיחא,1063,02/10/2020,7,3,0,153,148,red,7.7,10,2020
מעלות-תרשיחא,1063,03/10/2020,5,3,0,71,67,orange,7.5,10,2020
מעלות-תרשיחא,1063,04/10/2020,1,19,0,54,48,orange,7,10,2020
מעלות-תרשיחא,1063,05/10/2020,3,14,0,70,67,orange,6.7,10,2020
מעלות-תרשיחא,1063,06/10/2020,3,15,0,200,191,orange,6.2,10,2020
מעלות-תרשיחא,1063,07/10/2020,2,9,0,82,79,yellow,5.4,10,2020
מעלות-תרשיחא,1063,08/10/2020,4,6,0,130,121,yellow,4.7,10,2020
מעלות-תרשיחא,1063,09/10/2020,4,5,0,265,257,green,4.1,10,2020
מעלות-תרשיחא,1063,10/10/2020,1,7,0,112,106,green,3.5,10,2020
מעלות-תרשיחא,1063,11/10/2020,4,15,0,43,42,green,3.3,10,2020
מעלות-תרשיחא,1063,12/10/2020,1,9,0,47,44,green,2.9,10,2020
מעלות-תרשיחא,1063,13/10/2020,3,6,0,121,112,green,2.6,10,2020
מעלות-תרשיחא,1063,14/10/2020,1,3,0,169,164,green,2.8,10,2020
מעלות-תרשיחא,1063,15/10/2020,2,2,0,108,105,green,2.9,10,2020
מעלות-תרשיחא,1063,16/10/2020,0,2,0,40,37,green,3,10,2020
מעלות-תרשיחא,1063,17/10/2020,4,4,0,179,167,green,3.2,10,2020
מעלות-תרשיחא,1063,18/10/2020,2,5,0,58,56,green,3.2,10,2020
מעלות-תרשיחא,1063,19/10/2020,2,3,0,99,96,green,3.3,10,2020
מעלות-תרשיחא,1063,20/10/2020,1,3,0,78,77,green,3.4,10,2020
מעלות-תרשיחא,1063,21/10/2020,4,0,0,116,114,green,3.4,10,2020
מעלות-תרשיחא,1063,22/10/2020,0,4,0,102,101,green,3.4,10,2020
מעלות-תרשיחא,1063,23/10/2020,3,6,0,156,150,green,3.7,10,2020
מעלות-תרשיחא,1063,24/10/2020,0,2,0,9,9,green,3.6,10,2020
מעלות-תרשיחא,1063,25/10/2020,1,2,0,34,33,green,3.7,10,2020
מעלות-תרשיחא,1063,26/10/2020,3,3,0,164,163,green,3.7,10,2020
מעלות-תרשיחא,1063,27/10/2020,1,1,0,122,121,green,3.9,10,2020
מעלות-תרשיחא,1063,28/10/2020,6,1,0,207,203,green,3.9,10,2020
מעלות-תרשיחא,1063,29/10/2020,7,1,0,320,317,green,4.2,10,2020
מעלות-תרשיחא,1063,30/10/2020,2,6,0,190,190,green,4.2,10,2020
מעלות-תרשיחא,1063,31/10/2020,0,0,0,99,99,green,4.4,10,2020
מעלות-תרשיחא,1063,01/11/2020,2,2,0,114,114,yellow,4.8,11,2020
מעלות-תרשיחא,1063,02/11/2020,2,2,0,52,51,yellow,5,11,2020
מעלות-תרשיחא,1063,03/11/2020,6,1,0,134,132,yellow,5.3,11,2020
מעלות-תרשיחא,1063,04/11/2020,4,1,0,108,106,yellow,5.6,11,2020
מעלות-תרשיחא,1063,05/11/2020,0,2,0,74,74,yellow,5.3,11,2020
מעלות-תרשיחא,1063,06/11/2020,2,1,0,167,166,yellow,5.2,11,2020
מעלות-תרשיחא,1063,07/11/2020,3,4,0,68,67,yellow,5,11,2020
מעלות-תרשיחא,1063,08/11/2020,1,4,0,52,52,yellow,4.8,11,2020
מעלות-תרשיחא,1063,09/11/2020,2,2,0,79,77,yellow,4.6,11,2020
מעלות-תרשיחא,1063,10/11/2020,4,0,0,160,157,green,4.2,11,2020
מעלות-תרשיחא,1063,11/11/2020,1,6,0,145,143,green,3.8,11,2020
מעלות-תרשיחא,1063,12/11/2020,1,2,0,68,68,green,3.8,11,2020
מעלות-תרשיחא,1063,13/11/2020,8,8,0,147,141,green,4,11,2020
מעלות-תרשיחא,1063,14/11/2020,1,2,0,31,29,green,4,11,2020
מעלות-תרשיחא,1063,15/11/2020,4,3,0,32,31,green,4.1,11,2020
מעלות-תרשיחא,1063,16/11/2020,6,3,0,194,191,green,4.3,11,2020
מעלות-תרשיחא,1063,17/11/2020,1,3,0,144,142,yellow,4.6,11,2020
מעלות-תרשיחא,1063,18/11/2020,1,3,0,164,163,yellow,5,11,2020
מעלות-תרשיחא,1063,19/11/2020,0,4,0,86,85,yellow,5.2,11,2020
מעלות-תרשיחא,1063,20/11/2020,3,0,0,172,170,yellow,5.1,11,2020
מעלות-תרשיחא,1063,21/11/2020,0,2,0,97,96,yellow,5,11,2020
מעלות-תרשיחא,1063,22/11/2020,0,8,0,65,65,yellow,4.6,11,2020
מעלות-תרשיחא,1063,23/11/2020,2,2,0,100,96,green,4,11,2020
מעלות-תרשיחא,1063,24/11/2020,2,4,0,198,198,green,3.5,11,2020
מעלות-תרשיחא,1063,25/11/2020,0,6,0,242,240,green,2.9,11,2020
מעלות-תרשיחא,1063,26/11/2020,2,3,0,135,135,green,2.4,11,2020
מעלות-תרשיחא,1063,27/11/2020,3,1,0,109,108,green,2.3,11,2020
מעלות-תרשיחא,1063,28/11/2020,2,2,0,73,72,green,2.2,11,2020
מעלות-תרשיחא,1063,29/11/2020,3,0,0,124,121,green,2.5,11,2020
מעלות-תרשיחא,1063,30/11/2020,3,1,0,89,88,green,3,11,2020
מעלות-תרשיחא,1063,01/12/2020,4,2,0,316,314,green,3.5,12,2020
מעלות-תרשיחא,1063,02/12/2020,10,1,0,302,301,green,4.2,12,2020
מעלות-תרשיחא,1063,03/12/2020,4,1,0,109,108,yellow,4.9,12,2020
מעלות-תרשיחא,1063,04/12/2020,10,1,0,172,169,yellow,5.7,12,2020
מעלות-תרשיחא,1063,05/12/2020,13,1,0,257,256,orange,6.4,12,2020
מעלות-תרשיחא,1063,06/12/2020,12,4,0,228,227,orange,7,12,2020
מעלות-תרשיחא,1063,07/12/2020,4,1,0,199,197,red,7.5,12,2020
מעלות-תרשיחא,1063,08/12/2020,10,5,0,536,535,red,7.9,12,2020
מעלות-תרשיחא,1063,09/12/2020,4,2,0,243,242,red,8,12,2020
מעלות-תרשיחא,1063,10/12/2020,5,3,0,154,154,red,8,12,2020
מעלות-תרשיחא,1063,11/12/2020,11,1,0,765,753,red,7.8,12,2020
מעלות-תרשיחא,1063,12/12/2020,5,8,0,246,243,orange,7.3,12,2020
מעלות-תרשיחא,1063,13/12/2020,7,4,0,252,246,orange,6.8,12,2020
מעלות-תרשיחא,1063,14/12/2020,7,16,0,215,215,orange,6.3,12,2020
מעלות-תרשיחא,1063,15/12/2020,8,12,0,318,318,yellow,5.7,12,2020
מעלות-תרשיחא,1063,16/12/2020,8,7,0,221,219,yellow,5.4,12,2020
מעלות-תרשיחא,1063,17/12/2020,5,3,0,266,262,yellow,5.1,12,2020
מעלות-תרשיחא,1063,18/12/2020,10,10,0,229,227,yellow,4.9,12,2020
מעלות-תרשיחא,1063,19/12/2020,5,0,0,364,362,yellow,4.8,12,2020
מעלות-תרשיחא,1063,20/12/2020,18,13,0,260,255,yellow,5,12,2020
מעלות-תרשיחא,1063,21/12/2020,7,6,0,180,176,yellow,5.3,12,2020
מעלות-תרשיחא,1063,22/12/2020,6,8,0,280,273,yellow,5.5,12,2020
מעלות-תרשיחא,1063,23/12/2020,4,6,0,284,280,yellow,5.6,12,2020
מעלות-תרשיחא,1063,24/12/2020,5,9,0,218,211,yellow,5.8,12,2020
מעלות-תרשיחא,1063,25/12/2020,4,6,0,239,235,yellow,5.9,12,2020
מעלות-תרשיחא,1063,26/12/2020,10,4,0,272,266,yellow,6,12,2020
מעלות-תרשיחא,1063,27/12/2020,13,12,0,192,189,yellow,5.8,12,2020
מעלות-תרשיחא,1063,28/12/2020,13,8,0,200,198,yellow,5.7,12,2020
מעלות-תרשיחא,1063,29/12/2020,13,15,0,332,327,yellow,5.7,12,2020
מעלות-תרשיחא,1063,30/12/2020,7,12,0,279,278,yellow,5.8,12,2020
מעלות-תרשיחא,1063,31/12/2020,8,7,0,166,162,yellow,5.8,12,2020
מעלות-תרשיחא,1063,01/01/2021,13,5,0,273,270,orange,6,1,2021
מעלות-תרשיחא,1063,02/01/2021,22,0,0,458,454,orange,6.2,1,2021
מעלות-תרשיחא,1063,03/01/2021,9,10,0,210,208,orange,6.5,1,2021
מעלות-תרשיחא,1063,04/01/2021,21,13,0,279,278,orange,6.8,1,2021
מעלות-תרשיחא,1063,05/01/2021,29,8,0,458,453,orange,7.1,1,2021
מעלות-תרשיחא,1063,06/01/2021,12,14,0,349,348,orange,7.3,1,2021
מעלות-תרשיחא,1063,07/01/2021,13,13,0,253,251,red,7.5,1,2021
מעלות-תרשיחא,1063,08/01/2021,14,8,0,218,214,red,7.6,1,2021
מעלות-תרשיחא,1063,09/01/2021,14,4,0,396,390,red,7.6,1,2021
מעלות-תרשיחא,1063,10/01/2021,25,20,0,460,454,red,7.6,1,2021
מעלות-תרשיחא,1063,11/01/2021,15,15,0,445,439,red,7.5,1,2021
מעלות-תרשיחא,1063,12/01/2021,14,9,0,352,347,orange,7.4,1,2021
מעלות-תרשיחא,1063,13/01/2021,12,16,0,211,209,orange,7.1,1,2021
מעלות-תרשיחא,1063,14/01/2021,13,30,0,269,263,orange,6.9,1,2021
מעלות-תרשיחא,1063,15/01/2021,9,21,0,243,239,orange,6.7,1,2021
מעלות-תרשיחא,1063,16/01/2021,9,7,0,218,212,orange,6.5,1,2021
מעלות-תרשיחא,1063,17/01/2021,13,36,0,155,153,orange,6.2,1,2021
מעלות-תרשיחא,1063,18/01/2021,7,9,0,108,107,yellow,6,1,2021
מעלות-תרשיחא,1063,19/01/2021,22,11,0,373,368,yellow,5.9,1,2021
מעלות-תרשיחא,1063,20/01/2021,10,6,0,205,200,yellow,5.8,1,2021
מעלות-תרשיחא,1063,21/01/2021,9,17,0,96,93,yellow,5.8,1,2021
מעלות-תרשיחא,1063,22/01/2021,15,11,0,196,193,yellow,5.8,1,2021
מעלות-תרשיחא,1063,23/01/2021,5,0,0,123,122,yellow,5.8,1,2021
מעלות-תרשיחא,1063,24/01/2021,10,18,0,152,146,yellow,5.9,1,2021
מעלות-תרשיחא,1063,25/01/2021,8,8,0,175,173,orange,6.1,1,2021
מעלות-תרשיחא,1063,26/01/2021,16,10,0,176,171,orange,6.1,1,2021
מעלות-תרשיחא,1063,27/01/2021,13,14,0,235,229,orange,6.2,1,2021
מעלות-תרשיחא,1063,28/01/2021,4,17,0,103,99,orange,6.2,1,2021
מעלות-תרשיחא,1063,29/01/2021,15,8,0,231,225,orange,6.2,1,2021
מעלות-תרשיחא,1063,30/01/2021,14,4,0,128,127,orange,6.2,1,2021
מעלות-תרשיחא,1063,31/01/2021,4,17,0,99,96,orange,6.2,1,2021
מעלות-תרשיחא,1063,01/02/2021,7,12,0,130,128,orange,6.2,2,2021
מעלות-תרשיחא,1063,02/02/2021,16,11,0,229,225,orange,6.2,2,2021
מעלות-תרשיחא,1063,03/02/2021,15,10,0,226,218,orange,6.3,2,2021
מעלות-תרשיחא,1063,04/02/2021,11,12,0,128,128,orange,6.4,2,2021
מעלות-תרשיחא,1063,05/02/2021,12,9,0,257,255,orange,6.5,2,2021
מעלות-תרשיחא,1063,06/02/2021,14,4,0,152,150,orange,6.5,2,2021
מעלות-תרשיחא,1063,07/02/2021,4,11,0,103,97,orange,6.5,2,2021
מעלות-תרשיחא,1063,08/02/2021,5,18,0,144,142,orange,6.5,2,2021
מעלות-תרשיחא,1063,09/02/2021,15,6,0,222,220,orange,6.5,2,2021
מעלות-תרשיחא,1063,10/02/2021,11,10,0,232,226,orange,6.5,2,2021
מעלות-תרשיחא,1063,11/02/2021,9,17,0,151,149,orange,6.3,2,2021
מעלות-תרשיחא,1063,12/02/2021,5,14,0,173,168,orange,6.1,2,2021
מעלות-תרשיחא,1063,13/02/2021,12,8,0,100,98,orange,6,2,2021
מעלות-תרשיחא,1063,14/02/2021,4,12,0,151,148,yellow,5.9,2,2021
מעלות-תרשיחא,1063,15/02/2021,4,12,0,97,88,yellow,5.8,2,2021
מעלות-תרשיחא,1063,16/02/2021,9,11,0,194,190,yellow,5.6,2,2021
מעלות-תרשיחא,1063,17/02/2021,5,9,0,238,230,yellow,5.4,2,2021
מעלות-תרשיחא,1063,18/02/2021,4,13,0,94,90,yellow,5.2,2,2021
מעלות-תרשיחא,1063,19/02/2021,3,7,0,224,217,yellow,5.1,2,2021
מעלות-תרשיחא,1063,20/02/2021,0,8,0,27,27,yellow,4.8,2,2021
מעלות-תרשיחא,1063,21/02/2021,10,12,0,87,84,yellow,4.6,2,2021
מעלות-תרשיחא,1063,22/02/2021,14,13,0,108,106,yellow,4.5,2,2021
מעלות-תרשיחא,1063,23/02/2021,13,9,0,164,164,yellow,4.5,2,2021
מעלות-תרשיחא,1063,24/02/2021,17,3,0,259,248,yellow,4.8,2,2021
מעלות-תרשיחא,1063,25/02/2021,10,9,0,147,146,yellow,5.2,2,2021
מעלות-תרשיחא,1063,26/02/2021,15,4,0,433,429,yellow,5.7,2,2021
מעלות-תרשיחא,1063,27/02/2021,10,0,0,123,122,orange,6.4,2,2021
מעלות-תרשיחא,1063,28/02/2021,1,5,0,157,156,orange,7,2,2021
מעלות-תרשיחא,1063,01/03/2021,11,5,0,128,124,orange,7.4,3,2021
מעלות-תרשיחא,1063,02/03/2021,13,5,0,351,350,red,7.6,3,2021
מעלות-תרשיחא,1063,03/03/2021,26,11,0,351,347,red,7.7,3,2021
מעלות-תרשיחא,1063,04/03/2021,20,12,0,293,291,red,7.7,3,2021
מעלות-תרשיחא,1063,05/03/2021,18,16,0,376,373,red,7.5,3,2021
מעלות-תרשיחא,1063,06/03/2021,9,5,0,347,345,orange,7.2,3,2021
מעלות-תרשיחא,1063,07/03/2021,6,22,0,243,241,orange,7.1,3,2021
מעלות-תרשיחא,1063,08/03/2021,16,13,0,276,274,orange,7,3,2021
מעלות-תרשיחא,1063,09/03/2021,3,5,0,151,151,orange,7,3,2021
מעלות-תרשיחא,1063,10/03/2021,16,11,0,413,412,orange,6.9,3,2021
מעלות-תרשיחא,1063,11/03/2021,7,13,0,232,229,orange,6.6,3,2021
מעלות-תרשיחא,1063,12/03/2021,13,24,0,341,339,orange,6.4,3,2021
מעלות-תרשיחא,1063,13/03/2021,8,9,0,195,193,orange,6.1,3,2021
מעלות-תרשיחא,1063,14/03/2021,8,29,0,262,261,yellow,5.9,3,2021
מעלות-תרשיחא,1063,15/03/2021,2,9,0,100,98,yellow,5.4,3,2021
מעלות-תרשיחא,1063,16/03/2021,13,4,0,329,323,yellow,5.2,3,2021
מעלות-תרשיחא,1063,17/03/2021,14,9,0,239,238,yellow,5,3,2021
מעלות-תרשיחא,1063,18/03/2021,10,13,0,164,160,yellow,5,3,2021
מעלות-תרשיחא,1063,19/03/2021,1,15,0,175,172,yellow,5.1,3,2021
מעלות-תרשיחא,1063,20/03/2021,2,2,0,79,77,yellow,5.1,3,2021
מעלות-תרשיחא,1063,21/03/2021,5,14,0,135,129,yellow,5,3,2021
מעלות-תרשיחא,1063,22/03/2021,0,14,0,110,108,yellow,5.2,3,2021
מעלות-תרשיחא,1063,23/03/2021,3,2,0,153,148,yellow,5,3,2021
מעלות-תרשיחא,1063,24/03/2021,0,7,0,94,90,yellow,4.7,3,2021
מעלות-תרשיחא,1063,25/03/2021,2,12,0,201,193,green,3.9,3,2021
מעלות-תרשיחא,1063,26/03/2021,0,11,0,67,63,green,3.3,3,2021
מעלות-תרשיחא,1063,27/03/2021,0,1,0,20,20,green,2.6,3,2021
מעלות-תרשיחא,1063,28/03/2021,0,8,0,18,17,green,1.9,3,2021
מעלות-תרשיחא,1063,29/03/2021,3,5,0,61,58,green,1.3,3,2021
מעלות-תרשיחא,1063,30/03/2021,0,5,0,146,144,green,0.8,3,2021
מעלות-תרשיחא,1063,31/03/2021,0,3,0,45,43,green,0.6,3,2021
מעלות-תרשיחא,1063,01/04/2021,1,2,0,70,69,green,0.8,4,2021
מעלות-תרשיחא,1063,02/04/2021,2,2,0,127,125,green,1.1,4,2021
מעלות-תרשיחא,1063,03/04/2021,0,1,0,21,21,green,1.5,4,2021
מעלות-תרשיחא,1063,04/04/2021,0,4,0,24,23,green,2,4,2021
מעלות-תרשיחא,1063,05/04/2021,0,2,0,137,134,green,2.2,4,2021
מעלות-תרשיחא,1063,06/04/2021,0,0,0,73,68,green,2.5,4,2021
מעלות-תרשיחא,1063,07/04/2021,0,3,0,143,141,green,2.6,4,2021
מעלות-תרשיחא,1063,08/04/2021,0,1,0,68,67,green,2.6,4,2021
מעלות-תרשיחא,1063,09/04/2021,0,0,0,132,132,green,2.5,4,2021
מעלות-תרשיחא,1063,10/04/2021,1,0,0,43,43,green,2.3,4,2021
מעלות-תרשיחא,1063,11/04/2021,0,1,0,41,41,green,2.1,4,2021
מעלות-תרשיחא,1063,12/04/2021,0,1,0,116,114,green,2.1,4,2021
מעלות-תרשיחא,1063,13/04/2021,0,3,0,130,129,green,2,4,2021
מעלות-תרשיחא,1063,14/04/2021,0,0,0,158,155,green,2,4,2021
מעלות-תרשיחא,1063,15/04/2021,0,0,0,12,12,green,2,4,2021
מעלות-תרשיחא,1063,16/04/2021,0,1,0,78,78,green,2,4,2021
מעלות-תרשיחא,1063,17/04/2021,0,0,0,31,29,green,2,4,2021
מעלות-תרשיחא,1063,18/04/2021,0,0,0,46,46,green,2,4,2021
מעלות-תרשיחא,1063,19/04/2021,0,0,0,166,165,green,2,4,2021
מעלות-תרשיחא,1063,20/04/2021,0,0,0,85,85,green,2,4,2021
מעלות-תרשיחא,1063,21/04/2021,0,0,0,68,68,green,2,4,2021
מעלות-תרשיחא,1063,22/04/2021,0,0,0,84,82,green,2,4,2021
מעלות-תרשיחא,1063,23/04/2021,0,0,0,62,61,green,2,4,2021
מעלות-תרשיחא,1063,24/04/2021,0,0,0,58,58,green,2,4,2021
מעלות-תרשיחא,1063,25/04/2021,0,0,0,48,48,green,2,4,2021
מעלות-תרשיחא,1063,26/04/2021,0,0,0,88,86,green,2,4,2021
מעלות-תרשיחא,1063,27/04/2021,0,0,0,84,84,green,2,4,2021
מעלות-תרשיחא,1063,28/04/2021,0,0,0,57,57,green,2,4,2021
מעלות-תרשיחא,1063,29/04/2021,0,0,0,36,36,green,2,4,2021
מעלות-תרשיחא,1063,30/04/2021,0,0,0,122,122,green,2,4,2021
מעלות-תרשיחא,1063,01/05/2021,0,0,0,23,23,green,2,5,2021
מעלות-תרשיחא,1063,02/05/2021,0,0,0,31,31,green,2,5,2021
מעלות-תרשיחא,1063,03/05/2021,0,1,0,113,112,green,2,5,2021
מעלות-תרשיחא,1063,04/05/2021,0,0,0,62,61,green,2,5,2021
מעלות-תרשיחא,1063,05/05/2021,0,0,0,83,82,green,2,5,2021
מעלות-תרשיחא,1063,06/05/2021,0,0,0,39,38,green,2,5,2021
מעלות-תרשיחא,1063,07/05/2021,1,0,0,84,84,green,1.9,5,2021
מעלות-תרשיחא,1063,08/05/2021,0,0,0,20,19,green,1.8,5,2021
מעלות-תרשיחא,1063,09/05/2021,0,1,0,44,44,green,1.7,5,2021
מעלות-תרשיחא,1063,10/05/2021,0,0,0,108,107,green,1.6,5,2021
מעלות-תרשיחא,1063,11/05/2021,0,0,0,24,23,green,1.4,5,2021
מעלות-תרשיחא,1063,12/05/2021,0,0,0,65,65,green,1.3,5,2021
מעלות-תרשיחא,1063,13/05/2021,0,0,0,27,27,green,1.2,5,2021
מעלות-תרשיחא,1063,14/05/2021,0,0,0,56,56,green,1.3,5,2021
מעלות-תרשיחא,1063,15/05/2021,0,0,0,8,8,green,1.4,5,2021
מעלות-תרשיחא,1063,16/05/2021,0,1,0,56,56,green,1.6,5,2021
מעלות-תרשיחא,1063,17/05/2021,0,0,0,30,29,green,1.7,5,2021
מעלות-תרשיחא,1063,18/05/2021,0,0,0,33,33,green,1.8,5,2021
מעלות-תרשיחא,1063,19/05/2021,0,0,0,64,63,green,1.9,5,2021
מעלות-תרשיחא,1063,20/05/2021,0,0,0,19,19,green,2,5,2021
מעלות-תרשיחא,1063,21/05/2021,0,0,0,73,71,green,2,5,2021
מעלות-תרשיחא,1063,22/05/2021,0,0,0,19,19,green,2,5,2021
מעלות-תרשיחא,1063,23/05/2021,0,0,0,20,20,green,2,5,2021
מעלות-תרשיחא,1063,24/05/2021,0,0,0,82,82,green,2,5,2021
מעלות-תרשיחא,1063,25/05/2021,0,0,0,37,37,green,2,5,2021
מעלות-תרשיחא,1063,26/05/2021,0,0,0,61,61,green,2,5,2021
מעלות-תרשיחא,1063,27/05/2021,0,0,0,42,40,green,2,5,2021
מעלות-תרשיחא,1063,28/05/2021,0,0,0,80,80,green,2,5,2021
מעלות-תרשיחא,1063,29/05/2021,0,0,0,6,6,green,2,5,2021
מעלות-תרשיחא,1063,30/05/2021,0,0,0,23,23,green,2,5,2021
מעלות-תרשיחא,1063,31/05/2021,0,0,0,59,59,green,2,5,2021
מעלות-תרשיחא,1063,01/06/2021,0,0,0,32,31,green,2,6,2021
מעלות-תרשיחא,1063,02/06/2021,0,0,0,41,41,green,2,6,2021
מעלות-תרשיחא,1063,03/06/2021,0,0,0,23,23,green,2,6,2021
מעלות-תרשיחא,1063,04/06/2021,0,0,0,23,23,green,2,6,2021
מעלות-תרשיחא,1063,05/06/2021,0,0,0,7,7,green,2,6,2021
מעלות-תרשיחא,1063,06/06/2021,0,0,0,26,26,green,2,6,2021
מעלות-תרשיחא,1063,07/06/2021,0,0,0,61,61,green,2,6,2021
מעלות-תרשיחא,1063,08/06/2021,0,0,0,29,29,green,2,6,2021
מעלות-תרשיחא,1063,09/06/2021,0,0,0,16,16,green,2,6,2021
מעלות-תרשיחא,1063,10/06/2021,0,0,0,33,33,green,2,6,2021
מעלות-תרשיחא,1063,11/06/2021,0,0,0,38,38,green,2,6,2021
מעלות-תרשיחא,1063,12/06/2021,0,0,0,10,10,green,2,6,2021
מעלות-תרשיחא,1063,13/06/2021,0,0,0,20,20,green,2,6,2021
מעלות-תרשיחא,1063,14/06/2021,0,0,0,50,50,green,2,6,2021
מעלות-תרשיחא,1063,15/06/2021,0,0,0,28,28,green,2,6,2021
מעלות-תרשיחא,1063,16/06/2021,0,0,0,20,20,green,2,6,2021
מעלות-תרשיחא,1063,17/06/2021,0,0,0,32,32,green,2,6,2021
מעלות-תרשיחא,1063,18/06/2021,0,0,0,24,24,green,2,6,2021
מעלות-תרשיחא,1063,19/06/2021,0,0,0,12,12,green,2,6,2021
מעלות-תרשיחא,1063,20/06/2021,0,0,0,52,52,green,2,6,2021
מעלות-תרשיחא,1063,21/06/2021,1,0,0,58,58,green,1.9,6,2021
מעלות-תרשיחא,1063,22/06/2021,0,0,0,42,42,green,1.8,6,2021
מעלות-תרשיחא,1063,23/06/2021,0,0,0,43,43,green,1.7,6,2021
מעלות-תרשיחא,1063,24/06/2021,0,0,0,43,43,green,1.6,6,2021
מעלות-תרשיחא,1063,25/06/2021,0,0,0,50,50,green,1.5,6,2021
מעלות-תרשיחא,1063,26/06/2021,0,0,0,15,15,green,1.4,6,2021
מעלות-תרשיחא,1063,27/06/2021,0,0,0,34,34,green,1.3,6,2021
מעלות-תרשיחא,1063,28/06/2021,0,0,0,90,90,green,1.4,6,2021
מעלות-תרשיחא,1063,29/06/2021,0,0,0,49,49,green,1.5,6,2021
מעלות-תרשיחא,1063,30/06/2021,0,1,0,35,35,green,1.6,6,2021
מעלות-תרשיחא,1063,01/07/2021,0,0,0,57,57,green,1.7,7,2021
מעלות-תרשיחא,1063,02/07/2021,0,0,0,69,69,green,1.8,7,2021
מעלות-תרשיחא,1063,03/07/2021,0,0,0,55,55,green,1.9,7,2021
מעלות-תרשיחא,1063,04/07/2021,0,0,0,21,21,green,2,7,2021
מעלות-תרשיחא,1063,05/07/2021,0,0,0,98,98,green,2,7,2021
מעלות-תרשיחא,1063,06/07/2021,0,0,0,61,61,green,2,7,2021
מעלות-תרשיחא,1063,07/07/2021,0,0,0,60,60,green,2,7,2021
מעלות-תרשיחא,1063,08/07/2021,0,0,0,129,129,green,2,7,2021
מעלות-תרשיחא,1063,09/07/2021,0,0,0,62,62,green,2,7,2021
מעלות-תרשיחא,1063,10/07/2021,1,0,0,63,63,green,1.9,7,2021
מעלות-תרשיחא,1063,11/07/2021,1,0,0,89,89,green,1.9,7,2021
מעלות-תרשיחא,1063,12/07/2021,0,0,0,56,56,green,1.9,7,2021
מעלות-תרשיחא,1063,13/07/2021,2,1,0,62,62,green,2,7,2021
מעלות-תרשיחא,1063,14/07/2021,1,0,0,86,86,green,2.1,7,2021
מעלות-תרשיחא,1063,15/07/2021,0,0,0,148,148,green,2.3,7,2021
מעלות-תרשיחא,1063,16/07/2021,0,0,0,241,241,green,2.4,7,2021
מעלות-תרשיחא,1063,17/07/2021,3,0,0,99,99,green,2.7,7,2021
מעלות-תרשיחא,1063,18/07/2021,2,1,0,71,71,green,2.9,7,2021
מעלות-תרשיחא,1063,19/07/2021,5,0,0,151,151,green,3.3,7,2021
מעלות-תרשיחא,1063,20/07/2021,5,2,0,168,166,green,3.6,7,2021
מעלות-תרשיחא,1063,21/07/2021,1,1,0,228,226,green,3.9,7,2021
מעלות-תרשיחא,1063,22/07/2021,4,0,0,275,275,green,4.3,7,2021
מעלות-תרשיחא,1063,23/07/2021,3,0,0,214,214,yellow,4.8,7,2021
מעלות-תרשיחא,1063,24/07/2021,3,1,0,173,173,yellow,5.2,7,2021
מעלות-תרשיחא,1063,25/07/2021,2,1,0,112,112,yellow,5.6,7,2021
מעלות-תרשיחא,1063,26/07/2021,6,1,0,189,187,yellow,5.8,7,2021
מעלות-תרשיחא,1063,27/07/2021,5,2,0,159,157,yellow,5.9,7,2021
מעלות-תרשיחא,1063,28/07/2021,6,4,0,209,207,orange,6,7,2021
מעלות-תרשיחא,1063,29/07/2021,2,4,0,168,168,yellow,6,7,2021
